"ID";"PE_certificate__annual";"PE_certificate__clicked";"PE_certificate__select";"PE_certificate__selected";"PE_co2_final__certificate";"PE_co2_final__diet";"PE_co2_final__house";"PE_co2_final__mobility";"PE_co2_initial__diet";"PE_co2_initial__house";"PE_co2_initial__mobility";"PE_co2_reference__bike";"PE_co2_reference__car";"PE_co2_reference__diet";"PE_co2_reference__ebike";"PE_co2_reference__house";"PE_co2_reference__long_flights";"PE_co2_reference__medium_flights";"PE_co2_reference__pt";"PE_co2_reference__short_flights";"PE_compensate_car__select";"PE_compensate_car__visible";"PE_compensate_car_by_bike__select";"PE_compensate_car_by_bike__visible";"PE_compensate_car_by_ebike__investment";"PE_compensate_car_by_ebike__select";"PE_compensate_car_by_ebike__visible";"PE_compensate_car_by_pt_long__annual";"PE_compensate_car_by_pt_long__select";"PE_compensate_car_by_pt_long__visible";"PE_compensate_car_by_pt_short__annual";"PE_compensate_car_by_pt_short__select";"PE_compensate_car_by_pt_short__visible";"PE_compensate_reduce_car__reduction";"PE_diet__clicked";"PE_diet__reduction";"PE_diet__select";"PE_diet__selected";"PE_final";"PE_heat_pump__annual";"PE_heat_pump__clicked";"PE_heat_pump__investment";"PE_heat_pump__reduction";"PE_heat_pump__selected";"PE_heat_pump__visible";"PE_initial";"PE_insulate_facade__annual";"PE_insulate_facade__clicked";"PE_insulate_facade__investment";"PE_insulate_facade__reduction";"PE_insulate_facade__selected";"PE_insulate_facade__visible";"PE_insulate_roof__annual";"PE_insulate_roof__clicked";"PE_insulate_roof__investment";"PE_insulate_roof__reduction";"PE_insulate_roof__selected";"PE_insulate_roof__visible";"PE_pt_pass__annual";"PE_pt_pass__clicked";"PE_pt_pass__select";"PE_pt_pass__selected";"PE_reduce_car__annual";"PE_reduce_car__clicked";"PE_reduce_car__reduction";"PE_reduce_car__select";"PE_reduce_car__selected";"PE_reduce_car__visible";"PE_reduce_long_flights__annual";"PE_reduce_long_flights__clicked";"PE_reduce_long_flights__reduction";"PE_reduce_long_flights__select";"PE_reduce_long_flights__selected";"PE_reduce_long_flights__visible";"PE_reduce_medium_flights__annual";"PE_reduce_medium_flights__clicked";"PE_reduce_medium_flights__reduction";"PE_reduce_medium_flights__select";"PE_reduce_medium_flights__selected";"PE_reduce_medium_flights__visible";"PE_reduce_short_flights__annual";"PE_reduce_short_flights__clicked";"PE_reduce_short_flights__reduction";"PE_reduce_short_flights__select";"PE_reduce_short_flights__selected";"PE_reduce_short_flights__visible";"PE_reduce_temperature__annual";"PE_reduce_temperature__clicked";"PE_reduce_temperature__reduction";"PE_reduce_temperature__select";"PE_reduce_temperature__selected";"PE_reference__car_value";"PE_reference__certificate";"PE_reference__diet";"PE_reference__has_bike";"PE_reference__has_ebike";"PE_reference__heating_type";"PE_reference__hh_members";"PE_reference__house_size";"PE_reference__house_standard";"PE_reference__house_type";"PE_reference__km_bike";"PE_reference__km_car";"PE_reference__km_ebike";"PE_reference__km_pt";"PE_reference__long_flights";"PE_reference__medium_flights";"PE_reference__pt_pass";"PE_reference__replace_car";"PE_reference__short_flights";"PE_replace_car__annual";"PE_replace_car__clicked";"PE_replace_car__investment";"PE_replace_car__reduction";"PE_replace_car__select";"PE_replace_car__selected";"PE_replace_car__visible";"PE_replace_windows__annual";"PE_replace_windows__clicked";"PE_replace_windows__investment";"PE_replace_windows__reduction";"PE_replace_windows__selected";"PE_replace_windows__visible";"PE_sell_car__annual";"PE_sell_car__clicked";"PE_sell_car__investment";"PE_sell_car__reduction";"PE_sell_car__selected";"PE_sell_car__visible";"PE_solar_panels__annual";"PE_solar_panels__clicked";"PE_solar_panels__investment";"PE_solar_panels__reduction";"PE_solar_panels__selected";"PE_solar_panels__visible";"PE_sum__annual";"PE_sum__investment";"PE_target";"PE_target__not_compensated";"PE_target__reached";"PE_target__remaining_costs";"PE_ventilation__annual";"PE_ventilation__clicked";"PE_ventilation__investment";"PE_ventilation__reduction";"PE_ventilation__selected";"PE_ventilation__visible"
17;0;FALSE;0;FALSE;0;1837;2594.1;9700;1837;2730.7;9850;0;2850;1837;0;2730.7;7000;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;14131.1;0;FALSE;0;0;FALSE;FALSE;14417.7;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-22.4;TRUE;-136.5;1;TRUE;20000;80;"omnivore";FALSE;FALSE;"heat-pump";4;160;"new";"detached";0;10000;0;0;1;0;NA;"diesel-large";0;1841.9;TRUE;13000;-150;"petrol-large";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;1819.5;13000;10092.4;4031.1;FALSE;363;0;FALSE;0;0;FALSE;TRUE
18;110;TRUE;1000;TRUE;1000;1837;12670.3;2500;1837;14906.2;6350;0;2350;1837;0;14906.2;0;4000;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;16007.3;0;FALSE;0;0;FALSE;FALSE;23093.2;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-400;TRUE;-2000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-73.4;TRUE;-2235.9;3;TRUE;6000;110;"omnivore";FALSE;FALSE;"oil";1;75;"renovated";"flat";0;10000;0;0;0;2;NA;"petrol-small";0;3577.4;TRUE;31000;-1850;"bev-small";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;3214;31000;16165.3;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
20;145.6;TRUE;2000;TRUE;2000;1495;5962.5;16471.2;1495;7950;20471.2;0;180;1495;0;7950;0;20000;291.2;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;21928.7;0;FALSE;0;0;FALSE;FALSE;29916.2;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"region";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-800;TRUE;-4000;2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-157.5;TRUE;-1987.5;5;TRUE;0;70;"flexitarian";FALSE;FALSE;NA;1;75;"new";"flat";0;1000;0;70;0;10;"region";"phev-medium";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-811.9;0;20941.3;1028.7;FALSE;72;0;FALSE;0;0;FALSE;FALSE
23;194.7;TRUE;3000;TRUE;3000;1495;6757.5;4416;1495;7950;4416;0;0;1495;0;7950;0;4000;416;0;0;FALSE;0;FALSE;0;0;FALSE;0;0;FALSE;0;0;FALSE;0;FALSE;0;"flexitarian";FALSE;9668.5;0;FALSE;0;0;FALSE;FALSE;13861;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"season";FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-94.5;TRUE;-1192.5;3;TRUE;0;60;"flexitarian";FALSE;FALSE;NA;2;50;"renovated";"flat";0;0;0;100;0;2;"season";NA;0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;100.2;0;9702.7;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
25;120;TRUE;1000;TRUE;1000;1380;3801.6;1248.4;1495;7680;1748.4;0.4;0;1495;0;7680;0;0;1248;500;0;FALSE;0;FALSE;0;0;FALSE;0;0;FALSE;0;0;FALSE;0;TRUE;-115;"vegetarian";TRUE;5430;0;FALSE;0;0;FALSE;FALSE;10923.4;0;FALSE;0;0;FALSE;TRUE;-264.6;TRUE;70000;-1612.8;TRUE;TRUE;0;TRUE;"season";TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-200;TRUE;-500;1;TRUE;TRUE;-69.3;TRUE;-422.4;2;TRUE;0;120;"flexitarian";TRUE;FALSE;"heat-pump";4;300;"renovated";"detached";5;0;0;300;0;0;"season";NA;1;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-151.2;TRUE;21000;-921.6;TRUE;TRUE;-716.3;109000;7646.4;0;TRUE;0;-151.2;TRUE;18000;-921.6;TRUE;TRUE
28;0;FALSE;0;FALSE;0;1837;17350.9;3893.8;1837;19278.8;5008.8;1.8;3675;1837;0;19278.8;0;0;832;500;0;TRUE;0;TRUE;0;0;TRUE;196.7;0.1;TRUE;196.7;0.1;TRUE;240;FALSE;0;"omnivore";FALSE;23081.6;0;FALSE;0;0;FALSE;FALSE;26124.5;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"half-fare";TRUE;-298.4;TRUE;-705;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-200;TRUE;-500;1;TRUE;TRUE;-63.3;TRUE;-1927.9;2;TRUE;36000;90;"omnivore";TRUE;FALSE;"oil";2;97;"renovated";"flat";20;15000;0;200;0;0;"half-fare";"petrol-medium";1;-2616.7;TRUE;-18500;-150;"petrol-small";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-2784.9;-18500;18287.2;4781.6;FALSE;499;0;FALSE;0;0;FALSE;FALSE
29;150;TRUE;1000;TRUE;1000;1495;4352;776.6;1837;5120;3241.6;0;1225;1837;0;5120;0;2000;16.6;0;0.1;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;67.3;0.1;TRUE;40;TRUE;-342;"flexitarian";TRUE;5623.6;0;FALSE;0;0;FALSE;FALSE;10198.6;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"half-fare";TRUE;-88.1;TRUE;-180;0.2;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-400;TRUE;-2000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-126;TRUE;-768;3;TRUE;14000;150;"omnivore";FALSE;FALSE;"heat-pump";1;100;"old";"flat";0;5000;0;4;0;1;"half-fare";"diesel-medium";0;4676.4;TRUE;35000;-325;"phev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;4279.6;35000;7139;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
30;935.9;TRUE;5000;TRUE;5000;1837;12720;1142.4;1837;12720;1142.4;0;1080;1837;0;12720;0;0;62.4;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;10699.4;0;FALSE;0;0;FALSE;FALSE;15699.4;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;20000;160;"omnivore";FALSE;FALSE;NA;1;120;"new";"flat";0;4000;0;15;0;0;"half-fare";"petrol-large";0;0;FALSE;0;0;"petrol-large";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;935.9;0;10989.6;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
32;454.3;TRUE;3000;TRUE;3000;1837;1612.8;1764.4;1837;1792;1764.4;5.7;0;1837;11.5;1792;0;0;1747.2;0;0;FALSE;0;FALSE;0;0;FALSE;0;0;FALSE;0;0;FALSE;0;FALSE;0;"omnivore";FALSE;2214.2;0;FALSE;0;0;FALSE;FALSE;5393.4;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"region-and-half-fare";TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-29.4;TRUE;-179.2;2;TRUE;0;140;"omnivore";TRUE;TRUE;"heat-pump";1;105;"new";"flat";65;0;65;420;0;0;"region-and-half-fare";NA;0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;424.9;0;3775.4;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
33;0;FALSE;0;FALSE;0;1837;112.9;10370;1837;112.9;10370;0;6370;1837;0;112.9;0;4000;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;12319.9;0;FALSE;0;0;FALSE;FALSE;12319.9;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;0;200;"omnivore";FALSE;FALSE;"wood";2;80;"old";"flat";0;26000;0;0;0;2;NA;"diesel-medium";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;0;8624;3719.9;FALSE;828;0;FALSE;0;0;FALSE;FALSE
34;0;FALSE;0;FALSE;0;1837;7059.6;1715;1837;29415;1715;0;1715;1837;0;29415;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"omnivore";FALSE;10611.6;-637.4;TRUE;35000;-19413.9;TRUE;TRUE;32967;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;TRUE;"half-fare";TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-96.6;TRUE;-2941.5;2;TRUE;4000;190;"omnivore";FALSE;FALSE;"oil";2;74;"old";"detached";0;7000;0;0;0;0;"half-fare";"petrol-medium";0;0;FALSE;0;0;"petrol-medium";FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-733.9;35000;23076.9;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
35;0;FALSE;0;FALSE;0;1380;7250.4;34;1495;7632;7034;0.7;0;1495;0;7632;7000;0;33.3;0;0;FALSE;0;FALSE;0;0;FALSE;0;0;FALSE;0;0;FALSE;0;TRUE;-115;"vegetarian";TRUE;8664.4;0;FALSE;0;0;FALSE;FALSE;16161;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"region-and-half-fare";TRUE;0;FALSE;0;0;FALSE;FALSE;-1200;TRUE;-7000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-30.2;TRUE;-381.6;1;TRUE;0;100;"flexitarian";TRUE;FALSE;NA;1;72;"new";"flat";8;0;0;8;1;0;"region-and-half-fare";NA;0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-1230.2;0;11312.7;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
36;0;FALSE;0;FALSE;0;1837;22500;7020.4;1837;22500;7020.4;0.4;7020;1837;0;22500;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;31357.4;0;FALSE;0;0;FALSE;FALSE;31357.4;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;10000;40;"omnivore";TRUE;FALSE;"gas";4;150;"renovated";"flat";5;26000;0;0;0;0;NA;"petrol-large";0;0;FALSE;0;0;"petrol-large";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;0;21950.2;9357.4;FALSE;519;0;FALSE;0;0;FALSE;FALSE
38;0;FALSE;0;FALSE;0;1837;10165;1071.4;1837;10700;1071.4;4.4;235;1837;0;10700;0;0;832;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;13073.4;0;FALSE;0;0;FALSE;FALSE;13608.4;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"season";TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-21.6;TRUE;-535;1;TRUE;0;20;"omnivore";TRUE;FALSE;"gas";2;107;"new";"flat";50;1000;0;200;0;0;"season";"petrol-small";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-21.6;0;9525.9;3573.4;FALSE;79;0;FALSE;0;0;FALSE;FALSE
41;0;FALSE;0;FALSE;0;1837;3195.6;2627.9;1837;4608;4967.9;0;2940;1837;7.1;4608;0;2000;20.8;0;0;TRUE;0.1;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;TRUE;0;"omnivore";FALSE;7660.5;0;FALSE;0;0;FALSE;FALSE;11412.9;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"half-fare";FALSE;0;FALSE;0;0.1;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;-27.6;TRUE;-168.2;1;TRUE;20000;180;"omnivore";FALSE;TRUE;"heat-pump";2;180;"renovated";"detached";0;12000;40;5;0;1;"half-fare";"petrol-medium";0;965.1;TRUE;13000;-2340;"bev-medium";TRUE;TRUE;-113.4;TRUE;16800;-691.2;TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;733.4;47800;7989;0;TRUE;0;-90.7;TRUE;18000;-553;TRUE;TRUE
43;0;FALSE;0;FALSE;0;1837;857.6;23941.6;1837;1143.5;37741.6;0;5700;1837;0;1143.5;7000;20000;41.6;5000;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;26636.2;0;FALSE;0;0;FALSE;FALSE;40722.1;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;NA;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-2000;TRUE;-10000;5;TRUE;TRUE;-1400;TRUE;-3500;7;TRUE;TRUE;-46.9;TRUE;-285.9;5;TRUE;8000;140;"omnivore";FALSE;FALSE;"heat-pump";1;67;"new";"flat";0;20000;0;10;1;10;NA;"diesel-large";10;7132;TRUE;56000;-300;"phev-large";TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;3685.1;56000;28505.4;0;TRUE;0;0;FALSE;0;0;FALSE;FALSE
45;0;FALSE;0;FALSE;0;1837;4595.1;1441.8;1837;15900;3471.8;0.2;3430;1837;0;15900;0;0;41.6;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0.8;TRUE;896;FALSE;0;"omnivore";FALSE;7873.9;-292.8;TRUE;35000;-8919.9;TRUE;TRUE;21208.8;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;3680;TRUE;"season";TRUE;-987.2;TRUE;-2016;0.8;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;10000;70;"omnivore";TRUE;FALSE;"oil";1;80;"renovated";"semi-detached";2;14000;0;10;0;0;"half-fare";"petrol-medium";0;4939.1;TRUE;39000;-910;"phev-medium";TRUE;TRUE;-78.3;TRUE;12000;-2385;TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;7260.8;86000;14846.1;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
46;0;FALSE;0;FALSE;0;1837;36000;9050;1837;36000;9050;0;4050;1837;0;36000;0;4000;0;1000;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;46887;0;FALSE;0;0;FALSE;FALSE;46887;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;620;TRUE;"region";TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;TRUE;0;0;FALSE;70000;80;"omnivore";FALSE;FALSE;"gas";2;120;"old";"flat";0;15000;0;0;0;2;"half-fare";"petrol-large";2;0;FALSE;0;0;"petrol-large";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;620;0;32820.9;14087;FALSE;1883;0;FALSE;0;0;FALSE;FALSE
47;0;FALSE;0;FALSE;0;1495;21465;8510.3;1495;23850;17470.1;4.4;3240;1495;17.7;23850;14000;0;208;0;0.5;TRUE;0;TRUE;0;0.1;TRUE;315.8;0.1;TRUE;0;0;TRUE;308.2;FALSE;0;"flexitarian";FALSE;31470.3;0;FALSE;0;0;FALSE;FALSE;42815.1;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;TRUE;"region";TRUE;-775.2;TRUE;-2268;0.7;TRUE;TRUE;-1200;TRUE;-7000;1;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-78.3;TRUE;-2385;2;TRUE;48000;10;"flexitarian";TRUE;TRUE;"oil";2;120;"renovated";"flat";50;12000;100;50;2;0;"region";"petrol-large";0;1800.9;TRUE;16000;0;"phev-large";FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;63.2;16000;29970.6;1470.3;FALSE;15;0;FALSE;0;0;FALSE;FALSE
48;0;FALSE;0;FALSE;0;1495;156;1111.5;1495;156;5341.5;3.5;5130;1495;0;156;0;0;208;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"flexitarian";FALSE;2762.5;0;FALSE;0;0;FALSE;FALSE;6992.5;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"season";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;4000;160;"flexitarian";TRUE;FALSE;"district-heating";5;260;"renovated";"detached";40;18000;0;50;0;0;"season";"diesel-large";0;2680.2;TRUE;29000;-4230;"bev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;2680.2;29000;4894.8;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
51;117;TRUE;5000;TRUE;5000;1837;4147.2;12677.7;1837;4608;18677.7;0;3675;1837;2.7;4608;7000;8000;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;13661.9;0;FALSE;0;0;FALSE;FALSE;25122.7;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"half-fare";FALSE;0;TRUE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-1200;TRUE;-6000;3;TRUE;TRUE;0;FALSE;0;0;FALSE;FALSE;-75.6;TRUE;-460.8;2;TRUE;0;20;"omnivore";FALSE;TRUE;"heat-pump";4;180;"renovated";"detached";0;15000;15;0;1;4;"half-fare";"diesel-medium";0;0;FALSE;0;0;NA;FALSE;FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;-1158.6;0;17585.9;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
52;0;FALSE;0;FALSE;0;1837;186.4;500.1;1837;211.8;2450.1;0.1;2450;1837;0;211.8;0;0;0;0;0;TRUE;0;TRUE;0;0;TRUE;0;0;TRUE;0;0;TRUE;0;FALSE;0;"omnivore";FALSE;2523.4;0;FALSE;0;0;FALSE;FALSE;4498.9;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;"region-and-half-fare";FALSE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;FALSE;0;FALSE;0;0;FALSE;30000;110;"omnivore";TRUE;FALSE;"wood";1;150;"old";"detached";1;10000;0;0;0;0;NA;"petrol-medium";0;-245.4;TRUE;3000;-1950;"bev-medium";TRUE;TRUE;0;FALSE;0;0;FALSE;TRUE;0;FALSE;0;0;FALSE;TRUE;-203.3;TRUE;21000;-25.4;TRUE;TRUE;-448.7;24000;3149.2;0;TRUE;0;0;FALSE;0;0;FALSE;TRUE
